/c/en/defeat	RelatedTo	/c/en/loss	3.27414110874898	0.484
/c/en/defeat	RelatedTo	/c/en/lose	2.4963974042607884	0.336
/c/en/defeat	RelatedTo	/c/en/win	2.467387282126582	0.583
/c/en/defeat	RelatedTo	/c/en/losing	2.3613555429032704	0.456
/c/en/defeat	RelatedTo	/c/en/battle	2.295212408471164	0.285
/c/en/lurch	IsA	/c/en/defeat	2.0	0.003
/c/en/whitewash	IsA	/c/en/defeat	2.0	0.282
/c/en/wage_war	HasSubevent	/c/en/defeat	2.0	0.011
/c/en/defeat	Synonym	/c/en/frustration	2.0	0.174
/c/en/defeat	Synonym	/c/en/get_better_of	2.0	0.019
/c/en/defeat	IsA	/c/en/ending	2.0	0.117
/c/en/defeat	Synonym	/c/en/kill	2.0	0.191
/c/en/heartbreaker	IsA	/c/en/defeat	2.0	0.336
/c/en/licking	Synonym	/c/en/defeat	2.0	0.145
/c/en/waterloo	IsA	/c/en/defeat	2.0	0.285
/c/en/rout	IsA	/c/en/defeat	2.0	0.552
/c/en/defeat	IsA	/c/en/failure	2.0	0.308
/c/en/shutout	IsA	/c/en/defeat	2.0	0.397
/c/en/thrashing	IsA	/c/en/defeat	2.0	0.473
/c/en/defeat	RelatedTo	/c/en/war	1.758	0.156
/c/en/defeat	RelatedTo	/c/en/agony	1.4620000000000002	0.117
/c/en/defeat	Antonym	/c/en/victory	1.371	0.668
/c/en/defeat	RelatedTo	/c/en/agony_of	1.1550000000000002	0.041
/c/en/defeat	RelatedTo	/c/en/conquer	1.1109999999999998	0.371
/c/en/defeater	RelatedTo	/c/en/defeat	1.0	0.531
/c/en/victory	Antonym	/c/en/defeat	1.0	0.668
/c/en/sweep	RelatedTo	/c/en/defeat	1.0	0.226
/c/en/concession	RelatedTo	/c/en/defeat	1.0	0.137
/c/en/gg	RelatedTo	/c/en/defeat	1.0	0.267
/c/en/rout	RelatedTo	/c/en/defeat	1.0	0.552
/c/en/disappointed	RelatedTo	/c/en/defeat	1.0	0.106
/c/en/defeat	RelatedTo	/c/en/battle	1.0	0.285
/c/en/whip	RelatedTo	/c/en/defeat	1.0	0.121
/c/en/cross_buttock	RelatedTo	/c/en/defeat	1.0	-0.06
/c/en/massacre	RelatedTo	/c/en/defeat	1.0	0.164
/c/en/subdual	RelatedTo	/c/en/defeat	1.0	0.174
/c/en/defeat	RelatedTo	/c/en/defeature	1.0	0.891
/c/en/defeatocrat	DerivedFrom	/c/en/defeat	1.0	0.891
/c/en/defeatican	DerivedFrom	/c/en/defeat	1.0	0.663
/c/en/defeats	FormOf	/c/en/defeat	1.0	0.937
/c/en/outvote	RelatedTo	/c/en/defeat	1.0	0.261
/c/en/flog	RelatedTo	/c/en/defeat	1.0	0.051
/c/en/unbested	RelatedTo	/c/en/defeat	1.0	0.144
/c/en/overwrestle	RelatedTo	/c/en/defeat	1.0	-0.046
/c/en/pwn	RelatedTo	/c/en/defeat	1.0	0.241
/c/en/vote_of_confidence	RelatedTo	/c/en/defeat	1.0	0.229
/c/en/get_better_of	Synonym	/c/en/defeat	1.0	0.019
/c/en/see_off	RelatedTo	/c/en/defeat	1.0	-0.01
