/c/en/debt	RelatedTo	/c/en/money	4.5611402083251065	0.181
/c/en/spending_money	Causes	/c/en/debt	4.47213595499958	0.065
/c/en/paying_by_credit_card	Causes	/c/en/debt	4.0	0.27
/c/en/debt	RelatedTo	/c/en/owe	3.2242828660029197	0.606
/c/en/debt	RelatedTo	/c/en/owing	3.1578473680657844	0.471
/c/en/debt	RelatedTo	/c/en/owed	3.120256399721023	0.624
/c/en/owe	RelatedTo	/c/en/debt	2.756084178685404	0.606
/c/en/buying_house	Causes	/c/en/debt	2.0	-0.034
/c/en/score	IsA	/c/en/debt	2.0	0.162
/c/en/arrears	IsA	/c/en/debt	2.0	0.597
/c/en/loan	IsA	/c/en/debt	2.0	0.598
/c/en/debt	IsA	/c/en/liabilities	2.0	0.689
/c/en/buying_christmas_presents	Causes	/c/en/debt	2.0	-0.034
/c/en/debtor	RelatedTo	/c/en/debt	2.0	0.606
/c/en/debt	IsA	/c/en/obligation	2.0	0.452
/c/en/principal	IsA	/c/en/debt	2.0	0.212
/c/en/installment_debt	IsA	/c/en/debt	2.0	0.29
/c/en/bad_debt	IsA	/c/en/debt	2.0	0.115
/c/en/debt	IsA	/c/en/indebtedness	2.0	0.841
/c/en/going_on_vacation	Causes	/c/en/debt	2.0	0.058
/c/en/public_debt	IsA	/c/en/debt	2.0	0.043
/c/en/debt_limit	IsA	/c/en/debt	2.0	0.688
/c/en/holidaying_shop	Causes	/c/en/debt	2.0	-0.024
/c/en/national_debt	IsA	/c/en/debt	2.0	-0.023
/c/en/debt	RelatedTo	/c/en/credit	1.951	0.539
/c/en/debt	RelatedTo	/c/en/money_owed	1.5339999999999998	0.112
/c/en/debt	RelatedTo	/c/en/negative	1.3520000000000003	0.128
/c/en/debt	RelatedTo	/c/en/loan	1.339	0.598
/c/en/debt	RelatedTo	/c/en/owing_money	1.311	0.337
/c/en/debt	RelatedTo	/c/en/owe_money	1.1470000000000002	0.467
/c/en/absolve	RelatedTo	/c/en/debt	1.0	0.192
/c/en/zero_coupon_bond	RelatedTo	/c/en/debt	1.0	0.45
/c/en/debt_trap	DerivedFrom	/c/en/debt	1.0	0.804
/c/en/outstanding	RelatedTo	/c/en/debt	1.0	0.325
/c/en/debt	IsA	/c/en/when_borrow_money	1.0	0.06
/c/en/debtee	DerivedFrom	/c/en/debt	1.0	0.896
/c/en/marker	RelatedTo	/c/en/debt	1.0	0.011
/c/en/bailiff	RelatedTo	/c/en/debt	1.0	0.158
/c/en/mabs	RelatedTo	/c/en/debt	1.0	0.255
/c/en/shortfall	RelatedTo	/c/en/debt	1.0	0.262
/c/en/debt	RelatedTo	/c/en/debtor	1.0	0.606
/c/en/guaranty	RelatedTo	/c/en/debt	1.0	0.295
/c/en/peonage	RelatedTo	/c/en/debt	1.0	0.313
/c/en/solvency	RelatedTo	/c/en/debt	1.0	0.411
/c/en/tickler	RelatedTo	/c/en/debt	1.0	0.03
/c/en/vulture_fund	RelatedTo	/c/en/debt	1.0	0.024
/c/en/debt	HasContext	/c/en/legal	1.0	0.123
/c/en/whitewash	RelatedTo	/c/en/debt	1.0	0.054
/c/en/unfinancial	RelatedTo	/c/en/debt	1.0	0.127
/c/en/banker's_lien	RelatedTo	/c/en/debt	1.0	0.199
/c/en/tickler	RelatedTo	/c/en/debt	1.0	0.03
/c/en/marker	RelatedTo	/c/en/debt	1.0	0.011
/c/en/absolve	RelatedTo	/c/en/debt	1.0	0.192
/c/en/debtee	DerivedFrom	/c/en/debt	1.0	0.896
/c/en/debt	CapableOf	/c/en/manageable_but_only_very_carefully	1.0	0.087
/c/en/debt_laden	DerivedFrom	/c/en/debt	1.0	0.83
/c/en/debt	RelatedTo	/c/en/debit	1.0	0.481
/c/en/buying_shirt	Causes	/c/en/debt	1.0	-0.034
/c/en/vulture_fund	RelatedTo	/c/en/debt	1.0	0.024
/c/en/behindhand	RelatedTo	/c/en/debt	1.0	-0.009
/c/en/payables	RelatedTo	/c/en/debt	1.0	0.76
/c/en/get	HasSubevent	/c/en/debt	1.0	0.009
/c/en/debt	HasContext	/c/en/legal	1.0	0.123
/c/en/seisachtheia	RelatedTo	/c/en/debt	1.0	-0.017
/c/en/debts	FormOf	/c/en/debt	1.0	0.906
/c/en/dipped	RelatedTo	/c/en/debt	1.0	0.136
/c/en/dequity	DerivedFrom	/c/en/debt	1.0	0.054
/c/en/quittance	RelatedTo	/c/en/debt	1.0	-0.042
/c/en/bond	RelatedTo	/c/en/debt	1.0	0.357
/c/en/debt_ridden	RelatedTo	/c/en/debt	1.0	0.862
/c/en/acquittance	RelatedTo	/c/en/debt	1.0	0.272
/c/en/debt	RelatedTo	/c/en/perform	1.0	0.058
/c/en/domestic_debt	DerivedFrom	/c/en/debt	1.0	-0.058
/c/en/due	RelatedTo	/c/en/debt	1.0	0.235
/c/en/pay_piper	RelatedTo	/c/en/debt	1.0	0.026
/c/en/peonage	RelatedTo	/c/en/debt	1.0	0.313
/c/en/guaranty	RelatedTo	/c/en/debt	1.0	0.295
/c/en/debt	RelatedTo	/c/en/owe	1.0	0.606
/c/en/technical_debt	DerivedFrom	/c/en/debt	1.0	0.058
/c/en/debt	DefinedAs	/c/en/opposite_of_credit	1.0	0.023
/c/en/debt_of_honor	DerivedFrom	/c/en/debt	1.0	0.804
/c/en/hock	RelatedTo	/c/en/debt	1.0	0.276
/c/en/foreign_debt	DerivedFrom	/c/en/debt	1.0	0.065
/c/en/buying_products	Causes	/c/en/debt	1.0	-0.034
/c/en/pledge	RelatedTo	/c/en/debt	1.0	0.211
/c/en/write_off	RelatedTo	/c/en/debt	1.0	0.135
/c/en/visa_card	UsedFor	/c/en/debt	1.0	0.056
/c/en/bankrupt	RelatedTo	/c/en/debt	1.0	0.392
/c/en/debt	RelatedTo	/c/en/loan	1.0	0.598
/c/en/debted	DerivedFrom	/c/en/debt	1.0	0.896
/c/en/debt	RelatedTo	/c/en/debitor	1.0	0.399
/c/en/solvency	RelatedTo	/c/en/debt	1.0	0.411
/c/en/debt_ridden	DerivedFrom	/c/en/debt	1.0	0.862
/c/en/assets	RelatedTo	/c/en/debt	1.0	0.313
/c/en/nondebt	DerivedFrom	/c/en/debt	1.0	-0.031
/c/en/overindebted	RelatedTo	/c/en/debt	1.0	0.147
/c/en/debt	IsA	/c/en/when_owe_money	1.0	0.06
/c/en/external_debt	DerivedFrom	/c/en/debt	1.0	-0.062
/c/en/on_hook	RelatedTo	/c/en/debt	1.0	0.03
/c/en/unfinancial	RelatedTo	/c/en/debt	1.0	0.127
/c/en/bookrunner	RelatedTo	/c/en/debt	1.0	0.07
/c/en/banker's_lien	RelatedTo	/c/en/debt	1.0	0.199
/c/en/vulture_capitalist	RelatedTo	/c/en/debt	1.0	0.024
/c/en/repudiate	RelatedTo	/c/en/debt	1.0	0.127
/c/en/marker	RelatedTo	/c/en/debt	1.0	0.011
/c/en/run_up	RelatedTo	/c/en/debt	1.0	0.043
/c/en/absolve	RelatedTo	/c/en/debt	1.0	0.192
/c/en/technical_debt	DerivedFrom	/c/en/debt	1.0	0.058
/c/en/diligence	RelatedTo	/c/en/debt	1.0	0.118
/c/en/debtee	DerivedFrom	/c/en/debt	1.0	0.896
/c/en/get	HasSubevent	/c/en/debt	1.0	0.009
/c/en/shame_pole	RelatedTo	/c/en/debt	1.0	0.059
/c/en/inheritance_law	RelatedTo	/c/en/debt	1.0	0.178
/c/en/in_debt	DerivedFrom	/c/en/debt	1.0	0.015
/c/en/shopping	Causes	/c/en/debt	1.0	0.028
/c/en/recapitalization	RelatedTo	/c/en/debt	1.0	0.444
/c/en/opening_business	Causes	/c/en/debt	1.0	-0.005
/c/en/attachment	RelatedTo	/c/en/debt	1.0	0.002
/c/en/debts	RelatedTo	/c/en/debt	1.0	0.906
/c/en/dueness	RelatedTo	/c/en/debt	1.0	0.087
/c/en/megadebt	RelatedTo	/c/en/debt	1.0	0.034
/c/en/liability	RelatedTo	/c/en/debt	1.0	0.434
/c/en/debt	RelatedTo	/c/en/adopt	1.0	-0.078
/c/en/dipped	RelatedTo	/c/en/debt	1.0	0.136
/c/en/debtee	RelatedTo	/c/en/debt	1.0	0.896
/c/en/debtless	RelatedTo	/c/en/debt	1.0	0.896
/c/en/liabilities	RelatedTo	/c/en/debt	1.0	0.689
/c/en/fieri_facias	RelatedTo	/c/en/debt	1.0	-0.075
