/c/en/goes	RelatedTo	/c/en/go	1.0	0.696
/c/en/goes	FormOf	/c/en/go	1.0	0.696
/c/en/goes	Synonym	/c/en/goeth	1.0	0.659
/c/en/es	RelatedTo	/c/en/goes	1.0	0.063
/c/en/goes	FormOf	/c/en/go	1.0	0.696
/c/en/goes	FormOf	/c/en/go	1.0	0.696
/c/en/goes	RelatedTo	/c/en/go	1.0	0.696
/c/en/sheep	RelatedTo	/c/en/goes	0.5	0.055
/c/en/goes	IsA	/c/en/city	0.5	0.038
/c/en/goes	RelatedTo	/c/en/netherlands	0.5	0.107
/c/en/goes	PartOf	/c/en/zeeland	0.5	0.105
/c/en/goes	Synonym	/c/en/goes	0.5	1.0
/c/en/duck	RelatedTo	/c/en/goes	0.3580000000000001	0.077
/c/en/shoe	RelatedTo	/c/en/goes	0.30500000000000016	0.019
/c/en/horse	RelatedTo	/c/en/goes	0.2869999999999999	0.048
/c/en/belong	RelatedTo	/c/en/goes	0.2650000000000001	0.22
/c/en/sun	RelatedTo	/c/en/goes	0.2120000000000002	0.02
/c/en/bell	RelatedTo	/c/en/goes	0.20800000000000018	0.072
/c/en/finger	RelatedTo	/c/en/goes	0.18699999999999983	0.046
/c/en/increase	RelatedTo	/c/en/goes	0.16599999999999993	0.027
/c/en/gravy	RelatedTo	/c/en/goes	0.16400000000000015	0.079
/c/en/foot	RelatedTo	/c/en/goes	0.16199999999999992	0.121
/c/en/soul	RelatedTo	/c/en/goes	0.14800000000000013	0.028
/c/en/captain	RelatedTo	/c/en/goes	0.14500000000000002	0.073
/c/en/cat	RelatedTo	/c/en/goes	0.14100000000000001	0.025
/c/en/bird	RelatedTo	/c/en/goes	0.12400000000000011	0.008
/c/en/cow	RelatedTo	/c/en/goes	0.12400000000000011	0.092
/c/en/halt	RelatedTo	/c/en/goes	0.11500000000000021	-0.044
